item_id,sell,profit,margin_pct,in_stock,oos,on_hold,sold,error_flags,ACTION,reason,ebay_url,title
406174683287,201.98,36.33,18.0,0,0,1,4,title-changed,KEEP/RESTOCK,"winner but no available stock — fix stock, don't oversell",https://www.ebay.com/itm/Dog-Water-Ramp-Boats-Pools-Holds-200-lbs-2025-Model-Pump-/406174683287,Dog Water Ramp for Boats & Pools (Holds 200 lbs) - 2025 Model with Pump
406174665174,40.98,10.49,25.6,3,0,0,0,VeRO,CLOSE,0 sold (dead weight) | flags: VeRO,https://www.ebay.com/itm/Rip-Stop-Dog-Life-Vest-Swimming-Vest-Handle-Buoyancy-Doggy-Puppy-Dog-/406174665174,"Rip Stop Dog Life Vest, Swimming Vest with Handle, Buoyancy for Doggy Puppy, Dog Life Jack"
406174660421,31.98,7.84,24.5,2,0,0,0,"VeRO,title-changed",CLOSE,"0 sold (dead weight) | flags: VeRO,title-changed",https://www.ebay.com/itm/Dog-Life-Jacket-Dog-Life-Vest-Swimming-Boating-Cute-Bee-Design-Rescue-H-/406174660421,Dog Life Jacket Dog Life Vest for Swimming Boating Cute Bee Design with Rescue Handle Adju
406174659709,41.98,7.29,17.4,6,0,0,1,,KEEP+REPRICE,proven seller (1 sold) — optimize price/title,https://www.ebay.com/itm/Dog-Life-Jacket-Ripstop-American-Flag-Dog-Life-Vest-Swimming-Boating-Shark-/406174659709,"Dog Life Jacket, Ripstop American Flag Dog Life Vest for Swimming Boating, Shark Puppy Lif"
406174639751,39.98,7.75,19.4,3,0,0,0,duplicate,CLOSE,"low margin 19%, 0 sold | flags: duplicate",https://www.ebay.com/itm/Cute-Bee-Dog-Life-Jacket-Rescue-Handle-Swimming-S-M-L-Size-/406174639751,"Cute Bee Dog Life Jacket with Rescue Handle for Swimming (S,M,L Size)"
406174617068,36.98,8.08,21.8,3,0,0,0,"VeRO,title-changed",CLOSE,"0 sold (dead weight) | flags: VeRO,title-changed",https://www.ebay.com/itm/Adjustable-Ripstop-Dog-Life-Jacket-Small-Dogs-Rescue-Handle-/406174617068,Adjustable Ripstop Dog Life Jacket for Small Dogs with Rescue Handle
406174606348,184.98,23.75,12.8,0,2,0,0,title-changed,CLOSE,"no available stock (OOS 2 / on-hold 0), 0 sold — oversell risk | flags: title-changed",https://www.ebay.com/itm/Mermaid-Dog-Life-Jacket-Rescue-Handle-Swimming-Boating-Pink-/406174606348,Mermaid Dog Life Jacket with Rescue Handle for Swimming & Boating (Pink)
406169394318,209.98,45.0,21.4,0,1,0,0,,CLOSE,"no available stock (OOS 1 / on-hold 0), 0 sold — oversell risk",https://www.ebay.com/itm/Magnetic-Dryer-Ball-Holder-Organizer-Automatic-Dispenser-Balls-Included-/406169394318,Magnetic Dryer Ball Holder & Organizer with Automatic Dispenser (Balls Included)
406169382444,22.98,8.19,35.6,1,0,0,3,"VeRO,title-changed",KEEP+REPRICE,"proven seller (3 sold) — optimize price/title + fix VeRO,title-changed",https://www.ebay.com/itm/Hedgehog-Reusable-Dryer-Balls-Set-2-White-/406169382444,Hedgehog Reusable Dryer Balls - Set of 2 (White)
406169378584,40.98,8.53,20.8,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/XL-6-Pack-Reusable-Wool-Dryer-Balls-Natural-Fabric-Softener-Wrinkle-Reducer-/406169378584,XL 6-Pack Reusable Wool Dryer Balls Natural Fabric Softener & Wrinkle Reducer
406169371094,35.98,7.08,19.7,1,0,0,0,title-changed,CLOSE,"low margin 20%, 0 sold | flags: title-changed",https://www.ebay.com/itm/Elegant-5Piece-Bamboo-Dish-Brush-Gift-Set-Eco-Friendly-Kitchen-Cleaning-Bundle-/406169371094,Elegant 5Piece Bamboo Dish Brush Gift Set | Eco-Friendly Kitchen Cleaning Bundle
406169368175,86.97,23.58,27.1,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/Wholesale-Lot-100-Piece-Bamboo-Wood-Soap-Dish-Trays-/406169368175,Wholesale Lot: 100-Piece Bamboo Wood Soap Dish Trays
406169366515,18.98,7.79,41.0,1,0,0,0,,CLOSE,0 sold (dead weight),https://www.ebay.com/itm/Teak-Wood-Soap-Dish-Slanted-Waterfall-Design-/406169366515,Teak Wood Soap Dish with Slanted Waterfall Design
406169363673,31.98,7.88,24.6,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/Eco-Friendly-Bamboo-Dish-Brush-Set-Natural-Bristles-3-Pack-/406169363673,Eco-Friendly Bamboo Dish Brush Set with Natural Bristles (3-Pack)
406169361118,50.98,8.58,16.8,1,0,0,0,title-changed,CLOSE,"low margin 17%, 0 sold | flags: title-changed",https://www.ebay.com/itm/Eco-Friendly-Bamboo-Dish-Brush-Bundle-3-Replacement-Heads-/406169361118,Eco-Friendly Bamboo Dish Brush Bundle with 3 Replacement Heads
406169350122,35.98,7.74,21.5,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/13-Pack-Organic-Cotton-Reusable-Produce-Bags-Tare-Weight-/406169350122,13-Pack Organic Cotton Reusable Produce Bags with Tare Weight
406169342821,32.98,7.69,23.3,1,0,0,0,,CLOSE,0 sold (dead weight),https://www.ebay.com/itm/Reusable-Cotton-x10-Mesh-Produce-Bags-Secure-Drawstring-/406169342821,Reusable Cotton x10 Mesh Produce Bags with Secure Drawstring
406169338661,29.98,9.14,30.5,1,0,0,0,VeRO,CLOSE,0 sold (dead weight) | flags: VeRO,https://www.ebay.com/itm/Heavy-Duty-Trunk-Organizer-Large-3-Compartment-Collapsible-Storage-/406169338661,Heavy-Duty Trunk Organizer | Large 3-Compartment Collapsible Storage
406167307157,23.98,7.04,29.4,1,0,0,0,,CLOSE,0 sold (dead weight),https://www.ebay.com/itm/DEWALT-20V-MAX-XR-Oscillating-Multi-Tool-Kit-Brushless-Cordless-DCS356C1-New-/406167307157,20V MAX XR Oscillating Multi-Tool Kit Brushless Cordless DCS356C1 - New
406149695098,69.95,15.12,21.6,1,0,0,1,"VeRO,duplicate,title-changed",KEEP+REPRICE,"proven seller (1 sold) — optimize price/title + fix VeRO,duplicate,title-changed",https://www.ebay.com/itm/Solar-Stock-Tank-Pool-Cover-8Ft-Heavy-Duty-All-Weather-w-Wire-Rope-Winch-/406149695098,Solar Stock Tank Pool Cover 8Ft Heavy Duty All Weather w/ Wire Rope & Winch
406149693790,67.98,14.44,21.2,0,0,1,1,title-changed,KEEP/RESTOCK,"winner but no available stock — fix stock, don't oversell",https://www.ebay.com/itm/8FT-Round-Stock-Tank-Pool-Cover-Upgraded-Full-Coverage-Wire-Rope-Winch-Blue-/406149693790,8FT Round Stock Tank Pool Cover Upgraded Full Coverage Wire Rope & Winch Blue
406149690855,159.95,25.62,16.0,1,0,0,0,title-changed,CLOSE,"low margin 16%, 0 sold | flags: title-changed",https://www.ebay.com/itm/Premium-Winter-Pool-Cover-15FT-24FT-Round-Above-Ground-Pools-420D-/406149690855,"Premium Winter Pool Cover for 15FT-24FT Round Above Ground Pools, 420D"
406145750108,567.98,106.44,18.7,1,0,0,0,,CLOSE,"low margin 19%, 0 sold",https://www.ebay.com/itm/Bioballs-Biological-Filter-Media-1000pcs-Contractor-Pack-Pond-Waterfall-Garden-/406145750108,Bioballs Biological Filter Media 1000pcs Contractor Pack Pond Waterfall Garden
406145749254,50.98,12.99,25.5,1,0,0,0,,CLOSE,0 sold (dead weight),https://www.ebay.com/itm/67121-Pool-Care-D-E-Filter-Aid-10lb-Improves-Filtration-Water-Clarity-/406145749254,67121 Pool Care D.E. Filter Aid 10lb Improves Filtration & Water Clarity
406145741281,121.98,25.34,20.8,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/Solar-Pool-Ionizer-Upgraded-Floating-Cleaner-Blue-Pools-Spas-up-45-000G-/406145741281,"Solar Pool Ionizer Upgraded Floating Cleaner Blue for Pools & Spas up to 45,000G"
406145739304,127.98,18.45,14.4,1,0,0,0,,CLOSE,"low margin 14%, 0 sold",https://www.ebay.com/itm/Original-Solar-Pool-Ionizer-Floating-Cleaner-Chlorine-Saver-Pools-35-000-Gal-/406145739304,"Original Solar Pool Ionizer Floating Cleaner Chlorine Saver for Pools 35,000 Gal"
406145736064,81.98,14.34,17.5,1,0,0,0,title-changed,CLOSE,"low margin 18%, 0 sold | flags: title-changed",https://www.ebay.com/itm/Ultra-Tough-Jawline-Gum-3-Pack-Hard-Chewing-Gum-Bubblegum-Mint-Cinnamon-Variety-/406145736064,Ultra Tough Jawline Gum 3 Pack Hard Chewing Gum Bubblegum Mint Cinnamon Variety
406145735305,40.98,9.49,23.2,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/Creatine-Monohydrate-Stick-Packs-30-Servings-Travel-Powder-Supplement-Unflavored-/406145735305,Creatine Monohydrate Stick Packs 30 Servings Travel Powder Supplement Unflavored
406145724711,118.98,24.79,20.8,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/XL-Aqua-Mineral-Purifier-Catalyst-Pools-7-5K-20K-Gal-w-Mineral-Pack-/406145724711,XL Aqua Mineral Purifier & Catalyst for Pools 7.5K–20K Gal w/ Mineral Pack
406145721943,192.98,30.55,15.8,0,1,0,0,,CLOSE,"no available stock (OOS 1 / on-hold 0), 0 sold — oversell risk",https://www.ebay.com/itm/18FT-Round-Solar-Pool-Cover-12Mil-Blue-Bubble-Blanket-Above-Inground-/406145721943,18FT Round Solar Pool Cover 12Mil Blue Bubble Blanket Above Inground
406107310897,34.95,12.37,35.4,1,0,0,0,"VeRO,duplicate,title-changed",CLOSE,"0 sold (dead weight) | flags: VeRO,duplicate,title-changed",https://www.ebay.com/itm/Universal-Fit-Kit-Multibrand-240PCS-Bumper-Retainer-Clips-Fasteners-Retainer-/406107310897,Universal Fit Kit Multibrand  240PCS Bumper Retainer Clips Fasteners  Retainer
406107303490,23.98,7.08,29.5,1,0,0,0,"VeRO,title-changed",CLOSE,"0 sold (dead weight) | flags: VeRO,title-changed",https://www.ebay.com/itm/Teak-Car-Air-Freshener-Wood-Diffuser-Odor-Eliminator-Starter-Kit-Zero-Spills-/406107303490,Teak Car Air Freshener Wood Diffuser | Odor Eliminator Starter Kit | Zero-Spills
406103214230,41.83,8.22,19.7,1,0,0,5,"VeRO,title-changed",KEEP+REPRICE,"proven seller (5 sold) — optimize price/title + fix VeRO,title-changed",https://www.ebay.com/itm/Ham-Maker-Stainless-Steel-Meat-Press-w-Thermometer-20-Cooking-Bags-Deli-DIY-/406103214230,Ham Maker Stainless Steel Meat Press w/ Thermometer + 20 Cooking Bags | Deli DIY
406103169166,46.98,9.59,20.4,0,0,1,3,"VeRO,title-changed",KEEP/RESTOCK,"winner but no available stock — fix stock, don't oversell",https://www.ebay.com/itm/Homemade-Ham-Maker-Deli-Meat-Press-Stainless-Steel-w-Thermometer-Bags-/406103169166,Homemade Ham Maker & Deli Meat Press | Stainless Steel w/ Thermometer & Bags
406103165492,245.98,41.2,16.7,1,0,0,0,title-changed,CLOSE,"low margin 17%, 0 sold | flags: title-changed",https://www.ebay.com/itm/Rolling-Metal-Planter-Trellis-73-Tall-Outdoor-Privacy-Screen-Garden-Bed-/406103165492,"Rolling Metal Planter with Trellis | 73"" Tall Outdoor Privacy Screen Garden Bed"
406103155439,37.98,8.96,23.6,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/Electric-Mosquito-Zapper-Fly-Trap-UV-LED-Bug-Zapper-Indoor-Outdoor-/406103155439,Electric Mosquito Zapper & Fly Trap | UV LED Bug Zapper for Indoor & Outdoor
406096434658,234.98,33.39,14.2,0,1,0,0,VeRO,CLOSE,"no available stock (OOS 1 / on-hold 0), 0 sold — oversell risk | flags: VeRO",https://www.ebay.com/itm/3000W-240V-Immersion-Water-Heater-Thermostat-GFCI-Submersible-Design-/406096434658,"3000W 240V Immersion Water Heater – Thermostat, GFCI, Submersible Design"
406096432417,447.87,7.88,1.8,1,0,0,0,"VeRO,title-changed",CLOSE,"low margin 2%, 0 sold | flags: VeRO,title-changed",https://www.ebay.com/itm/Robotic-Pool-Cleaner-Above-In-Ground-Pools-Solar-DC-72H-Runtime-/406096432417,"Robotic Pool Cleaner for Above/In-Ground Pools – Solar/DC, 72H Runtime"
406092460312,28.98,7.69,26.5,0,0,1,1,VeRO,KEEP/RESTOCK,"winner but no available stock — fix stock, don't oversell",https://www.ebay.com/itm/Roller-Idler-Pulley-Wheel-6x30x30mm-626RS-Bearing-Black-1Pc-/406092460312,Roller Idler Pulley Wheel 6x30x30mm with 626RS Bearing – Black (1Pc)
406092459629,28.98,10.29,35.5,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/50-Pack-Microfiber-Cleaning-Cloths-12x12-Towels-Car-and-Home-Multi-Color-/406092459629,50 Pack Microfiber Cleaning Cloths 12x12 Towels for Car and Home Multi-Color
406092459230,19.92,8.99,45.1,1,0,0,0,title-changed,CLOSE,0 sold (dead weight) | flags: title-changed,https://www.ebay.com/itm/2x-Tungsten-Carbide-Scriber-Pen-Set-w-Magnet-10-Tips-Metal-Engraving-/406092459230,2x Tungsten Carbide Scriber Pen Set w/ Magnet + 10 Tips – Metal Engraving
406092452060,15.99,7.05,44.1,2,3,0,0,VeRO,CLOSE,0 sold (dead weight) | flags: VeRO,https://www.ebay.com/itm/3D-Human-Body-Torso-Model-DIY-Kit-Kids-Anatomy-Learning-Toy-/406092452060,3D Human Body Torso Model DIY Kit – Kids Anatomy Learning Toy 
